timestamp_utc,timestamp_et,ticker,open,high,low,close,volume,adj_close
2023-09-20T17:30:00Z,2023-09-20 13:30:00,GOOGL,135.8249969482422,135.9875946044922,134.8800048828125,135.3699951171875,3432151,135.3699951171875
2023-09-20T18:30:00Z,2023-09-20 14:30:00,GOOGL,135.36000061035156,135.97000122070312,134.30999755859375,134.61000061035156,3941596,134.61000061035156
2023-09-20T19:30:00Z,2023-09-20 15:30:00,GOOGL,134.6199951171875,134.64999389648438,133.6199951171875,133.72999572753906,5233299,133.72999572753906
2023-09-21T13:30:00Z,2023-09-21 09:30:00,GOOGL,130.9499969482422,132.15499877929688,130.07000732421875,130.3784942626953,9237036,130.3784942626953
2023-09-21T14:30:00Z,2023-09-21 10:30:00,GOOGL,130.3699951171875,131.0,130.17999267578125,130.7550048828125,3409866,130.7550048828125
2023-09-21T15:30:00Z,2023-09-21 11:30:00,GOOGL,130.75999450683594,131.21719360351562,130.60000610351562,130.71499633789062,2604511,130.71499633789062
2023-09-21T16:30:00Z,2023-09-21 12:30:00,GOOGL,130.72000122070312,132.22999572753906,130.67999267578125,131.69000244140625,3448592,131.69000244140625
2023-09-21T17:30:00Z,2023-09-21 13:30:00,GOOGL,131.67999267578125,131.99000549316406,131.17999267578125,131.22000122070312,1555019,131.22000122070312
2023-09-21T18:30:00Z,2023-09-21 14:30:00,GOOGL,131.22000122070312,131.34500122070312,130.62010192871094,130.7147979736328,2659847,130.7147979736328
2023-09-21T19:30:00Z,2023-09-21 15:30:00,GOOGL,130.72000122070312,130.88999938964844,130.3699951171875,130.42999267578125,3976897,130.42999267578125
2023-09-22T13:30:00Z,2023-09-22 09:30:00,GOOGL,130.75999450683594,131.5399932861328,129.60000610351562,131.41000366210938,4713244,131.41000366210938
2023-09-22T14:30:00Z,2023-09-22 10:30:00,GOOGL,131.4199981689453,132.02499389648438,131.35000610351562,131.72999572753906,2628999,131.72999572753906
2023-09-22T15:30:00Z,2023-09-22 11:30:00,GOOGL,131.74000549316406,131.90499877929688,131.35499572753906,131.6699981689453,1658720,131.6699981689453
2023-09-22T16:30:00Z,2023-09-22 12:30:00,GOOGL,131.69000244140625,131.8800048828125,131.0449981689453,131.07919311523438,1489641,131.07919311523438
2023-09-22T17:30:00Z,2023-09-22 13:30:00,GOOGL,131.0800018310547,131.19000244140625,130.1300048828125,130.33999633789062,2316543,130.33999633789062
2023-09-22T18:30:00Z,2023-09-22 14:30:00,GOOGL,130.33999633789062,131.4600067138672,130.2100067138672,131.1300048828125,2270163,131.1300048828125
2023-09-22T19:30:00Z,2023-09-22 15:30:00,GOOGL,131.13999938964844,131.22720336914062,130.0500030517578,130.22999572753906,3087476,130.22999572753906
2023-09-25T13:30:00Z,2023-09-25 09:30:00,GOOGL,129.8300018310547,130.43499755859375,128.9600067138672,129.875,5623148,129.875
2023-09-25T14:30:00Z,2023-09-25 10:30:00,GOOGL,129.86000061035156,130.77000427246094,129.72000122070312,130.5399932861328,2524027,130.5399932861328
2023-09-25T15:30:00Z,2023-09-25 11:30:00,GOOGL,130.5449981689453,130.85000610351562,130.3800048828125,130.7200927734375,1415190,130.7200927734375
2023-09-25T16:30:00Z,2023-09-25 12:30:00,GOOGL,130.72999572753906,130.85000610351562,130.14999389648438,130.5399932861328,1318046,130.5399932861328
2023-09-25T17:30:00Z,2023-09-25 13:30:00,GOOGL,130.5399932861328,130.89999389648438,130.3300018310547,130.72500610351562,1372526,130.72500610351562
2023-09-25T18:30:00Z,2023-09-25 14:30:00,GOOGL,130.71499633789062,131.02000427246094,130.27000427246094,130.7165985107422,1805172,130.7165985107422
2023-09-25T19:30:00Z,2023-09-25 15:30:00,GOOGL,130.7100067138672,131.1699981689453,130.61419677734375,131.13999938964844,2368969,131.13999938964844
2023-09-26T13:30:00Z,2023-09-26 09:30:00,GOOGL,129.77000427246094,130.364501953125,127.52999877929688,127.96499633789062,6473747,127.96499633789062
2023-09-26T14:30:00Z,2023-09-26 10:30:00,GOOGL,127.94999694824219,128.3800048828125,127.2300033569336,127.2499008178711,3178900,127.2499008178711
2023-09-26T15:30:00Z,2023-09-26 11:30:00,GOOGL,127.23999786376953,128.1750030517578,127.22000122070312,128.14999389648438,2168881,128.14999389648438
2023-09-26T16:30:00Z,2023-09-26 12:30:00,GOOGL,128.14999389648438,128.57000732421875,128.0500030517578,128.2100067138672,2035162,128.2100067138672
2023-09-26T17:30:00Z,2023-09-26 13:30:00,GOOGL,128.2050018310547,128.47500610351562,127.9800033569336,128.2091064453125,1898798,128.2091064453125
2023-09-26T18:30:00Z,2023-09-26 14:30:00,GOOGL,128.2001953125,128.4199981689453,128.0050048828125,128.27000427246094,2425635,128.27000427246094
2023-09-26T19:30:00Z,2023-09-26 15:30:00,GOOGL,128.27999877929688,128.67999267578125,128.13999938964844,128.55999755859375,3391629,128.55999755859375
2023-09-27T13:30:00Z,2023-09-27 09:30:00,GOOGL,128.57000732421875,130.02000427246094,128.57000732421875,129.4600067138672,4387272,129.4600067138672
2023-09-27T14:30:00Z,2023-09-27 10:30:00,GOOGL,129.4600067138672,129.5865936279297,128.93499755859375,129.47999572753906,2203354,129.47999572753906
2023-09-27T15:30:00Z,2023-09-27 11:30:00,GOOGL,129.49000549316406,129.61500549316406,129.05999755859375,129.5399932861328,1873346,129.5399932861328
2023-09-27T16:30:00Z,2023-09-27 12:30:00,GOOGL,129.5449981689453,129.91000366210938,129.27999877929688,129.3000030517578,2522805,129.3000030517578
2023-09-27T17:30:00Z,2023-09-27 13:30:00,GOOGL,129.27000427246094,129.5500030517578,128.74000549316406,129.5113067626953,1804908,129.5113067626953
2023-09-27T18:30:00Z,2023-09-27 14:30:00,GOOGL,129.5200958251953,130.89500427246094,129.5200958251953,130.55999755859375,2912078,130.55999755859375
2023-09-27T19:30:00Z,2023-09-27 15:30:00,GOOGL,130.5679931640625,130.85000610351562,129.92999267578125,130.58999633789062,3305729,130.58999633789062
2023-09-28T13:30:00Z,2023-09-28 09:30:00,GOOGL,129.83999633789062,131.14999389648438,129.7899932861328,130.80999755859375,4113395,130.80999755859375
2023-09-28T14:30:00Z,2023-09-28 10:30:00,GOOGL,130.80999755859375,131.77000427246094,130.38999938964844,131.76559448242188,2840464,131.76559448242188
2023-09-28T15:30:00Z,2023-09-28 11:30:00,GOOGL,131.77000427246094,133.3000030517578,131.7449951171875,133.1999969482422,3629292,133.1999969482422
2023-09-28T16:30:00Z,2023-09-28 12:30:00,GOOGL,133.2050018310547,133.27999877929688,132.4499969482422,132.64999389648438,1946721,132.64999389648438
2023-09-28T17:30:00Z,2023-09-28 13:30:00,GOOGL,132.66000366210938,132.7949981689453,132.0800018310547,132.74000549316406,2154678,132.74000549316406
2023-09-28T18:30:00Z,2023-09-28 14:30:00,GOOGL,132.74000549316406,132.75999450683594,131.86000061035156,132.72000122070312,1928324,132.72000122070312
2023-09-28T19:30:00Z,2023-09-28 15:30:00,GOOGL,132.72500610351562,132.77999877929688,132.02000427246094,132.3000030517578,2576636,132.3000030517578
2023-09-29T13:30:00Z,2023-09-29 09:30:00,GOOGL,133.27999877929688,134.0500030517578,132.3300018310547,133.4199981689453,6423844,133.4199981689453
2023-09-29T14:30:00Z,2023-09-29 10:30:00,GOOGL,133.4199981689453,133.7449951171875,132.052001953125,132.07000732421875,2885275,132.07000732421875
2023-09-29T15:30:00Z,2023-09-29 11:30:00,GOOGL,132.0749969482422,132.33999633789062,131.69000244140625,131.97000122070312,2341309,131.97000122070312
2023-09-29T16:30:00Z,2023-09-29 12:30:00,GOOGL,131.97000122070312,132.0500030517578,130.9499969482422,131.14500427246094,2264575,131.14500427246094
2023-09-29T17:30:00Z,2023-09-29 13:30:00,GOOGL,131.14999389648438,131.22000122070312,130.5,130.55999755859375,2089181,130.55999755859375
2023-09-29T18:30:00Z,2023-09-29 14:30:00,GOOGL,130.55999755859375,131.24000549316406,130.36000061035156,130.9199981689453,2368842,130.9199981689453
2023-09-29T19:30:00Z,2023-09-29 15:30:00,GOOGL,130.91000366210938,131.4600067138672,130.42999267578125,130.80999755859375,5010419,130.80999755859375
2023-10-02T13:30:00Z,2023-10-02 09:30:00,GOOGL,131.2100067138672,133.55999755859375,131.1699981689453,132.99000549316406,5039495,132.99000549316406
2023-10-02T14:30:00Z,2023-10-02 10:30:00,GOOGL,132.99000549316406,134.4199981689453,132.77000427246094,134.25999450683594,3771212,134.25999450683594
2023-10-02T15:30:00Z,2023-10-02 11:30:00,GOOGL,134.27999877929688,134.32000732421875,132.8800048828125,133.2100067138672,2147860,133.2100067138672
2023-10-02T16:30:00Z,2023-10-02 12:30:00,GOOGL,133.2100067138672,133.38499450683594,132.5050048828125,133.07000732421875,1560699,133.07000732421875
